time (s)	det(V)
2039.734956	-0.002972	
2039.736956	-0.003268	
2039.738956	-0.002522	
2039.740958	-0.003062	
2039.742961	-0.002049	
2039.746960	-0.002919	
2039.748962	-0.002157	
2039.750962	-0.004176	
2039.754961	-0.003791	
2039.756965	-0.003369	
2039.758961	-0.002651	
2039.760963	-0.003350	
2039.762963	-0.003214	
2039.764962	-0.002496	
2039.768964	-0.004333	
2039.772966	-0.003260	
2039.774966	-0.002609	
2039.776966	-0.003132	
2039.778967	-0.003473	
2039.780966	-0.002575	
2039.784964	-0.002509	
2039.786967	-0.004140	
2039.788967	-0.004455	
2039.792966	-0.004154	
2039.794966	-0.002538	
2039.796965	-0.002932	
2039.798967	-0.002475	
2039.800966	-0.002783	
2039.802967	-0.002767	
2039.806972	-0.003745	
2039.810972	-0.002266	
2039.812972	-0.002120	
2039.814972	-0.001333	
2039.816973	-0.001998	
2039.818973	-0.001660	
2039.822970	-0.001196	
2039.824974	-0.001542	
2039.826972	-0.001675	
2039.830972	-0.001661	
2039.832973	-0.000477	
2039.834972	-0.001266	
2039.838970	-0.000296	
2039.840971	-0.001406	
2039.844972	-0.000015	
2039.848971	-0.000227	
2039.850973	-0.000625	
2039.852973	0.000160	
2039.854972	-0.000010	
2039.856972	-0.000615	
2039.860971	0.000990	
2039.862972	-0.000280	
2039.864973	0.001193	
2039.868971	-0.000236	
2039.870973	0.000281	
2039.872973	0.000253	
2039.874971	0.000636	
2039.876973	0.000631	
2039.878972	-0.000209	
2039.880972	-0.000251	
2039.884972	-0.000181	
2039.886972	-0.000891	
2039.888973	0.000125	
2039.890973	-0.000149	
2039.892973	0.000721	
2039.894972	-0.000350	
2039.896973	0.000402	
2039.898972	0.001055	
2039.900972	-0.001822	
2039.904971	-0.001186	
2039.906973	-0.001494	
2039.908972	0.000202	
2039.910971	0.000147	
2039.912972	-0.000764	
2039.914972	0.000310	
2039.916972	-0.000727	
2039.918972	-0.000851	
2039.920973	-0.001294	
2039.924971	-0.001780	
2039.926972	-0.000992	
2039.928972	-0.000296	
2039.930972	0.000798	
2039.932973	-0.000160	
2039.934973	-0.000368	
2039.936973	-0.000095	
2039.940970	-0.000540	
2039.944970	-0.000024	
2039.946972	0.001028	
2039.948973	0.001203	
2039.950974	0.000115	
2039.952973	0.000444	
2039.954972	0.001443	
2039.956973	0.000749	
2039.958973	0.000981	
2039.962972	0.001278	
2039.966972	0.001397	
2039.968971	0.001620	
2039.970972	0.002918	
2039.972972	0.002019	
2039.974972	0.002698	
2039.978970	0.003133	
2039.980971	0.002241	
2039.982973	0.003275	
2039.986971	0.002482	
2039.988973	0.002668	
2039.990972	0.003205	
2039.992971	0.003883	
2039.994971	0.004041	
2039.996972	0.004233	
2039.998972	0.003591	
2040.002972	0.002645	
2040.004972	0.002518	
2040.006973	0.003093	
2040.008972	0.003527	
2040.010973	0.003697	
2040.012971	0.002590	
2040.014972	0.004194	
2040.016971	0.002237	
2040.018972	0.002250	
2040.022975	0.001583	
2040.024973	0.001455	
2040.026974	0.002727	
2040.028974	0.002073	
2040.030975	0.001515	
2040.032975	0.001319	
2040.034974	0.000703	
2040.038972	0.000619	
2040.042973	-0.001592	
2040.044979	-0.001216	
2040.046982	-0.000755	
2040.048985	0.000473	
2040.050983	-0.002387	
2040.052984	-0.002520	
2040.054985	-0.002087	
2040.056984	-0.004905	
2040.060991	-0.003363	
2040.064992	-0.005320	
2040.066992	-0.004525	
2040.068992	-0.005548	
2040.070991	-0.004978	
2040.072992	-0.005850	
2040.076990	-0.006446	
2040.078993	-0.007904	
2040.080991	-0.007684	
2040.084992	-0.007977	
2040.086991	-0.008301	
2040.088992	-0.008757	
2040.090993	-0.009151	
2040.092992	-0.007883	
2040.094990	-0.009549	
2040.098993	-0.009594	
2040.102995	-0.012195	
2040.104995	-0.011252	
2040.106995	-0.012637	
2040.108993	-0.012773	
2040.110994	-0.013311	
2040.114993	-0.013908	
2040.116994	-0.018134	
2040.118994	-0.017905	
2040.122993	-0.018377	
2040.124995	-0.020036	
2040.126998	-0.021265	
2040.128995	-0.023923	
2040.130994	-0.025232	
2040.132995	-0.026888	
2040.134996	-0.031150	
2040.138995	-0.033020	
2040.140997	-0.038629	
2040.142997	-0.038807	
2040.145001	-0.042930	
2040.147002	-0.046273	
2040.149003	-0.050689	
2040.151003	-0.055787	
2040.155002	-0.059666	
2040.157003	-0.071063	
2040.159001	-0.075640	
2040.161003	-0.082882	
2040.163003	-0.087555	
2040.165003	-0.093846	
2040.167003	-0.102557	
2040.169002	-0.110756	
2040.171002	-0.118109	
2040.175000	-0.128810	
2040.179001	-0.147509	
2040.181002	-0.168830	
2040.183002	-0.179632	
2040.185003	-0.192789	
2040.187002	-0.205020	
2040.189002	-0.218423	
2040.191001	-0.232832	
2040.193002	-0.246389	
2040.197003	-0.260848	
2040.201003	-0.291278	
2040.203002	-0.322955	
2040.205002	-0.339091	
2040.207002	-0.355997	
2040.209002	-0.371220	
2040.213001	-0.388072	
2040.215002	-0.419836	
2040.217001	-0.433314	
2040.221002	-0.447863	
2040.223002	-0.478545	
2040.225003	-0.492680	
2040.227003	-0.507550	
2040.229001	-0.521932	
2040.231003	-0.535363	
2040.235003	-0.550500	
2040.239001	-0.576078	
2040.241002	-0.598749	
2040.243002	-0.608122	
2040.245002	-0.620193	
2040.247003	-0.628903	
2040.251005	-0.639339	
2040.253007	-0.658691	
2040.255006	-0.666655	
2040.259006	-0.674098	
2040.261006	-0.685933	
2040.263006	-0.692033	
2040.265006	-0.696349	
2040.267006	-0.701227	
2040.269006	-0.704843	
2040.273006	-0.707793	
2040.277005	-0.710880	
2040.279007	-0.709700	
2040.281007	-0.706983	
2040.283005	-0.703898	
2040.285006	-0.700547	
2040.289004	-0.694371	
2040.291006	-0.679146	
2040.293006	-0.668724	
2040.297006	-0.657234	
2040.299006	-0.628932	
2040.301006	-0.614573	
2040.303006	-0.596662	
2040.305006	-0.577800	
2040.307006	-0.558603	
2040.309005	-0.536726	
2040.313015	-0.514082	
2040.315014	-0.463390	
2040.317014	-0.438991	
2040.319014	-0.417600	
2040.321015	-0.389840	
2040.323014	-0.361658	
2040.325015	-0.332354	
2040.327013	-0.302998	
2040.329014	-0.274860	
2040.333015	-0.244218	
2040.335015	-0.187274	
2040.337015	-0.156034	
2040.339014	-0.127673	
2040.341015	-0.099424	
2040.343016	-0.070229	
2040.345019	-0.042935	
2040.349016	-0.015624	
2040.351018	0.036113	
2040.353018	0.060923	
2040.355019	0.086305	
2040.357019	0.110080	
2040.359019	0.135166	
2040.361019	0.157618	
2040.363018	0.179517	
2040.365018	0.201291	
2040.369016	0.221098	
2040.373016	0.261006	
2040.375018	0.298947	
2040.377019	0.317186	
2040.379018	0.334746	
2040.381019	0.351308	
2040.383017	0.368056	
2040.385018	0.382436	
2040.389016	0.396305	
2040.393016	0.422645	
2040.395018	0.455234	
2040.397019	0.470771	
2040.399018	0.486925	
2040.401019	0.500790	
2040.403019	0.517344	
2040.407016	0.532701	
2040.409019	0.563750	
2040.411018	0.578615	
2040.415018	0.593803	
2040.417018	0.625200	
2040.421016	0.654776	
2040.423018	0.667682	
2040.425019	0.681603	
2040.429024	0.693618	
2040.433024	0.714403	
2040.435023	0.730054	
2040.437024	0.736860	
2040.439025	0.740349	
2040.441025	0.743285	
2040.445022	0.745311	
2040.447025	0.739862	
2040.449028	0.735479	
2040.453031	0.726998	
2040.455030	0.709561	
2040.457030	0.695942	
2040.459031	0.683915	
2040.461029	0.668333	
2040.463029	0.650670	
2040.467029	0.632490	
2040.471029	0.592492	
2040.473031	0.550821	
2040.475029	0.529455	
2040.477030	0.507287	
2040.479030	0.484832	
2040.483029	0.463383	
2040.485030	0.417118	
2040.487030	0.398056	
2040.491029	0.381072	
2040.493030	0.342754	
2040.495030	0.322694	
2040.497030	0.305090	
2040.499030	0.287440	
2040.501031	0.268761	
2040.505038	0.252154	
2040.509038	0.222401	
2040.511037	0.197701	
2040.513038	0.184723	
2040.515037	0.173941	
2040.517038	0.162055	
2040.521036	0.152646	
2040.523038	0.133286	
2040.525039	0.125480	
2040.529038	0.117841	
2040.531038	0.105806	
2040.533039	0.099572	
2040.535038	0.092553	
2040.537038	0.087661	
2040.539037	0.082619	
2040.541037	0.076949	
2040.545039	0.074174	
2040.547041	0.066517	
2040.549040	0.064310	
2040.551042	0.059868	
2040.553046	0.056918	
2040.555047	0.054475	
2040.557047	0.051542	
2040.559044	0.049665	
2040.561046	0.046654	
2040.565044	0.044963	
2040.567046	0.040322	
2040.569047	0.039463	
2040.571046	0.038126	
2040.573047	0.034852	
2040.575045	0.033811	
2040.577046	0.032840	
2040.581045	0.030980	
2040.585045	0.027679	
2040.587047	0.024915	
2040.589047	0.022774	
2040.591047	0.021388	
2040.593047	0.021306	
2040.595046	0.019351	
2040.597046	0.018893	
2040.599046	0.016615	
2040.603046	0.013229	
2040.605046	0.011451	
2040.607046	0.009777	
2040.609046	0.010707	
2040.611047	0.009301	
2040.613047	0.007694	
2040.615046	0.008365	
2040.617047	0.005763	
2040.619046	0.004518	
2040.623045	0.002875	
2040.627047	0.001912	
2040.629046	0.001044	
2040.631047	0.000354	
2040.633047	-0.000018	
2040.635046	-0.002269	
2040.639044	-0.002369	
2040.641046	-0.004387	
2040.643046	-0.003446	
2040.647045	-0.004616	
2040.649047	-0.004216	
2040.651048	-0.004976	
2040.653051	-0.005671	
2040.655049	-0.005507	
2040.657048	-0.006775	
2040.659053	-0.006630	
2040.663056	-0.006350	
2040.665056	-0.006489	
2040.667057	-0.006579	
2040.669056	-0.006966	
2040.671056	-0.006046	
2040.673057	-0.006647	
2040.675056	-0.005409	
2040.679055	-0.006390	
2040.681057	-0.006577	
2040.683057	-0.006071	
2040.687056	-0.007534	
2040.689057	-0.006402	
2040.691056	-0.005367	
2040.693056	-0.004654	
2040.695057	-0.004499	
2040.697056	-0.004727	
2040.699056	-0.004474	
2040.701056	-0.006016	
2040.705056	-0.005475	
2040.707057	-0.005220	
2040.709056	-0.003517	
2040.711056	-0.003693	
2040.713055	-0.004218	
2040.715057	-0.002818	
2040.717057	-0.003875	
2040.721054	-0.003907	
2040.725055	-0.003588	
2040.727057	-0.001959	
2040.729057	-0.002601	
2040.731058	-0.001750	
2040.733055	-0.002087	
2040.735057	-0.003580	
2040.737056	-0.002729	
2040.739056	-0.003626	
2040.743057	-0.004006	
2040.745056	-0.003741	
2040.747055	-0.002447	
2040.749059	-0.002641	
2040.751055	-0.002876	
2040.753064	-0.003169	
2040.755064	-0.002901	
2040.757064	-0.003878	
2040.759065	-0.002978	
2040.761066	-0.004189	
2040.765063	-0.004624	
2040.767064	-0.004950	
2040.769065	-0.003909	
2040.771065	-0.002827	
2040.773064	-0.004701	
2040.775065	-0.003630	
2040.777062	-0.003251	
2040.779064	-0.004019	
2040.781066	-0.004832	
2040.783064	-0.004643	
2040.787066	-0.005785	
2040.789067	-0.004647	
2040.791066	-0.004369	
2040.793066	-0.003250	
2040.795067	-0.004049	
2040.797066	-0.003804	
2040.801064	-0.003176	
2040.803066	-0.005269	
2040.805066	-0.004626	
2040.809067	-0.005703	
2040.811066	-0.004302	
2040.813065	-0.003902	
2040.815066	-0.003654	
2040.817067	-0.003575	
2040.821064	-0.003695	
